card_id,fraud,customer_id,account_id,is_active,product_type,first_usage_date,expiry_date
CA4839,false,CU4613,AC2495,True,standard,2023-12-25,2029-01-16
CA0207,false,CU3885,AC3835,False,standard,2023-05-01,2026-05-05
CA0680,false,CU3689,AC4184,True,standard,2024-07-31,2029-08-12
CA1654,false,CU0014,AC2958,True,standard,2023-03-31,2026-04-11
CA3723,false,CU2668,AC0475,True,standard,2024-10-09,2027-06-23
CA2343,generic,CU2347,AC3649,False,standard,2024-11-09,2027-11-25
CA1625,false,CU4436,AC1426,True,standard,2023-01-19,2025-12-17
CA0517,false,CU1260,AC3739,True,standard,2022-10-14,2025-10-10
CA2259,false,CU1335,AC2392,True,standard,2023-08-21,2026-09-16
CA5293,false,CU1489,AC3466,True,standard,2022-06-25,2028-07-18
CA1058,false,CU3178,AC3864,True,standard,2022-09-28,2030-09-23
CA5220,false,CU0280,AC5240,True,standard,2023-10-04,2028-09-21
CA1077,false,CU0133,AC5084,True,standard,2025-04-24,2028-05-12
CA1133,false,CU4235,AC3618,False,standard,2024-09-16,2027-09-29
CA3305,false,CU0546,AC3611,True,standard,2024-10-05,2027-10-25
CA3442,false,CU3426,AC0341,True,standard,2022-03-16,2028-03-23
CA0545,false,CU1760,AC4710,True,standard,2024-06-06,2029-06-16
CA2841,false,CU0993,AC2086,True,standard,2022-09-14,2030-10-01
CA0598,false,CU0001,AC3481,True,standard,2023-02-19,2026-02-13
CA0757,false,CU5232,AC0267,True,standard,2023-10-04,2028-06-28
CA3098,false,CU4011,AC4376,True,standard,2022-07-06,2030-07-26
CA4261,false,CU2641,AC4583,True,standard,2024-06-25,2029-04-19
CA3916,false,CU4564,AC3819,True,standard,2023-01-14,2025-12-09
CA0286,false,CU2182,AC4761,True,standard,2022-09-30,2025-10-01
CA3895,false,CU0241,AC2918,True,standard,2022-09-14,2025-09-28
CA0307,false,CU5373,AC2126,False,standard,2022-06-27,2025-07-03
CA4323,false,CU1868,AC3873,True,standard,2024-01-18,2028-11-18
CA5045,false,CU4003,AC3240,False,standard,2024-12-08,2026-06-11
CA2899,phishing,CU1899,AC4742,False,standard,2024-03-19,2025-12-28
CA4730,false,CU0703,AC1301,True,standard,2024-12-03,2029-08-22
CA0968,false,CU4981,AC3285,True,standard,2024-05-20,2026-01-17
CA1864,false,CU2088,AC0484,True,standard,2025-05-12,2028-05-05
CA0283,false,CU1397,AC3895,True,standard,2024-02-03,2029-02-05
CA4307,false,CU3111,AC0732,True,standard,2023-04-14,2026-05-02
CA4005,false,CU3915,AC0357,True,standard,2024-04-16,2029-02-14
CA3715,false,CU5060,AC2862,True,standard,2022-11-04,2025-11-20
CA4796,false,CU1493,AC3124,True,standard,2022-10-19,2025-10-28
CA0427,false,CU0794,AC4917,True,standard,2024-01-08,2030-08-13
CA4632,false,CU0279,AC0089,True,standard,2024-01-21,2026-07-25
CA4387,false,CU0087,AC3567,True,standard,2023-08-07,2026-09-02
CA1669,false,CU2548,AC3624,True,standard,2023-02-07,2026-02-19
CA3004,false,CU0209,AC2834,True,standard,2023-07-02,2026-07-26
CA4283,false,CU4010,AC1609,True,standard,2024-01-25,2025-09-25
CA1445,false,CU0734,AC4823,True,standard,2024-12-18,2029-06-19
CA3302,false,CU0441,AC2675,True,standard,2023-07-10,2026-07-15
CA0388,false,CU2499,AC1906,True,standard,2022-12-06,2025-12-18
CA4335,false,CU4280,AC0306,True,standard,2023-09-10,2026-02-16
CA2854,false,CU1211,AC5284,True,standard,2025-02-18,2030-03-22
CA3781,false,CU2687,AC3637,True,standard,2024-10-08,2027-09-13
CA1212,false,CU2581,AC1769,True,standard,2024-08-28,2027-09-09
CA5316,false,CU4826,AC1522,True,standard,2024-07-30,2026-06-29
CA3981,false,CU3322,AC3960,True,standard,2022-07-13,2030-07-19
CA3267,false,CU3705,AC4657,True,standard,2024-07-04,2027-07-24
CA0633,false,CU2729,AC1685,True,standard,2024-07-11,2027-07-24
CA3626,generic,CU1655,AC5090,True,standard,2022-09-08,2025-10-01
CA0656,false,CU1905,AC0191,True,standard,2024-06-03,2027-06-14
CA4251,false,CU2526,AC2755,True,standard,2023-03-23,2026-03-27
CA4906,false,CU3029,AC5162,True,standard,2022-09-20,2025-09-06
CA0608,false,CU3815,AC4245,True,standard,2022-06-20,2030-06-19
CA1641,false,CU5042,AC4208,False,standard,2023-08-30,2026-08-20
CA2907,false,CU3533,AC0262,True,standard,2022-06-08,2028-06-27
CA3859,false,CU5094,AC5091,True,standard,2024-08-27,2025-10-01
CA3963,false,CU0683,AC4576,True,standard,2022-08-14,2025-09-10
CA4835,false,CU3964,AC5341,False,standard,2016-10-11,2025-09-02
CA4228,false,CU1272,AC2877,True,standard,2023-08-05,2026-06-19
CA2818,false,CU4037,AC5171,True,standard,2023-04-07,2026-04-02
CA2833,false,CU4365,AC4171,True,standard,2022-12-31,2026-01-12
CA5301,false,CU1716,AC1202,True,standard,2024-10-05,2027-09-03
CA2335,false,CU4945,AC3558,True,standard,2023-08-07,2026-08-01
CA0617,false,CU2552,AC1898,True,standard,2023-05-20,2026-06-03
CA2542,false,CU3216,AC2162,True,standard,2023-06-07,2026-06-17
CA4478,false,CU4147,AC0825,True,standard,2022-06-20,2028-07-23
CA5261,false,CU0497,AC2883,True,standard,2024-03-13,2027-03-03
CA2886,false,CU4120,AC2019,True,standard,2024-08-18,2027-06-13
CA1122,false,CU1188,AC5200,True,standard,2023-03-16,2026-04-10
CA4655,phishing,CU0403,AC0256,False,standard,2023-10-17,2026-08-01
CA1159,phishing,CU4082,AC2208,False,standard,2022-08-17,2025-08-25
CA5092,false,CU5229,AC1969,True,standard,2022-06-27,2030-07-18
CA1547,false,CU4243,AC5327,True,standard,2023-05-29,2026-05-10
CA1409,false,CU0129,AC5042,True,standard,2025-03-31,2028-03-14
CA0318,false,CU4897,AC3144,True,standard,2022-10-30,2025-11-10
CA1929,false,CU5150,AC4146,True,standard,2023-02-10,2026-02-11
CA3893,false,CU1565,AC0376,True,standard,2024-07-11,2026-08-26
CA4752,false,CU4620,AC0107,True,standard,2023-02-08,2026-02-06
CA5079,false,CU0192,AC3607,False,standard,2023-08-22,2026-08-15
CA0504,false,CU0770,AC3367,True,standard,2024-11-10,2025-11-27
CA4103,false,CU1021,AC3148,True,standard,2023-02-20,2026-03-03
CA2867,false,CU0248,AC3933,True,standard,2023-10-21,2028-11-09
CA0058,false,CU5185,AC1018,True,standard,2023-06-09,2026-06-24
CA2972,false,CU1185,AC3485,True,standard,2023-03-14,2030-09-27
CA0135,generic,CU3745,AC2410,False,standard,2024-02-28,2029-03-06
CA1678,false,CU1940,AC5340,True,standard,2025-02-06,2026-04-16
CA2063,false,CU4697,AC3727,True,standard,2022-08-30,2025-09-18
CA4216,false,CU3871,AC5114,True,standard,2022-07-23,2028-08-08
CA5192,false,CU2389,AC5035,True,standard,2022-07-14,2028-06-29
CA4196,false,CU3976,AC3366,True,standard,2023-03-04,2026-02-19
CA2773,false,CU2562,AC2425,True,standard,2023-06-13,2026-06-28
CA0275,false,CU1490,AC3514,True,standard,2022-12-23,2025-12-31
CA4893,false,CU4530,AC3314,False,standard,2024-04-10,2025-08-17
CA4746,false,CU3223,AC2650,True,standard,2022-08-12,2030-09-04
CA0650,false,CU0637,AC1892,True,standard,2023-06-27,2026-01-23
CA2044,false,CU0887,AC1343,True,standard,2022-09-10,2030-08-12
CA4899,false,CU3049,AC2952,True,standard,2023-06-08,2026-06-09
CA2092,false,CU3021,AC1753,True,standard,2024-08-17,2028-10-21
CA3953,false,CU1764,AC5175,True,standard,2024-11-28,2027-12-16
CA4066,false,CU4311,AC1852,True,standard,2024-08-18,2027-06-26
CA2362,false,CU2371,AC4423,True,standard,2025-05-19,2028-05-27
CA3099,false,CU3180,AC0483,True,standard,2022-12-26,2026-01-13
CA2316,phishing,CU1091,AC3404,False,standard,2024-08-09,2029-02-14
CA0649,false,CU0518,AC2934,True,standard,2022-12-18,2025-10-27
CA2208,false,CU3165,AC1599,True,standard,2022-08-10,2028-07-22
CA4425,false,CU5224,AC3490,True,standard,2023-09-17,2030-06-24
CA0132,false,CU1139,AC1916,False,standard,2024-03-07,2029-03-27
CA4207,false,CU2698,AC4831,True,standard,2025-02-11,2027-09-26
CA3834,false,CU1346,AC2045,True,standard,2025-01-08,2029-09-23
CA2113,false,CU1406,AC2163,True,standard,2022-07-26,2028-07-14
CA3440,false,CU4747,AC2985,True,standard,2024-05-31,2028-07-02
CA0256,false,CU4510,AC2107,True,standard,2024-04-27,2027-05-22
CA2905,false,CU1571,AC5271,True,standard,2022-07-15,2030-08-04
CA0461,false,CU5186,AC3593,True,standard,2025-04-06,2026-09-21
CA5318,false,CU2979,AC5211,True,standard,2022-09-30,2025-10-06
CA4748,false,CU3466,AC0460,True,standard,2022-07-14,2028-07-13
CA1079,false,CU2295,AC4008,True,standard,2025-02-01,2028-05-31
CA0215,false,CU3332,AC4003,True,standard,2023-04-30,2025-12-10
CA4565,false,CU0379,AC4255,True,standard,2023-11-16,2028-11-27
CA3080,phishing,CU3413,AC0457,False,standard,2022-11-24,2025-11-27
CA3117,false,CU0214,AC4887,True,standard,2024-12-12,2027-12-28
CA4332,false,CU5085,AC3361,True,standard,2022-07-19,2028-07-14
CA1875,false,CU1854,AC1960,True,standard,2024-01-17,2029-01-16
CA0822,false,CU4315,AC4498,True,standard,2022-09-10,2030-09-26
CA2339,false,CU1732,AC3780,True,standard,2025-05-01,2028-05-03
CA3380,false,CU2197,AC1712,True,standard,2022-06-15,2028-07-15
CA5210,false,CU4453,AC0180,False,standard,2023-09-09,2030-07-18
CA2230,false,CU1636,AC5355,True,standard,2024-11-30,2028-11-03
CA5173,false,CU0182,AC1465,True,standard,2022-07-31,2030-08-02
CA4999,false,CU5261,AC0871,True,standard,2022-09-30,2025-11-04
CA0538,false,CU4168,AC4516,True,standard,2023-11-24,2026-01-21
CA1001,false,CU4775,AC2038,True,standard,2022-07-13,2028-07-26
CA4845,false,CU4217,AC3022,True,standard,2023-06-16,2026-07-05
CA2094,false,CU1332,AC5224,True,standard,2022-08-19,2030-08-07
CA3339,false,CU1023,AC2265,True,standard,2022-07-22,2028-08-05
CA2344,false,CU2593,AC1321,True,standard,2022-12-02,2025-11-04
CA5134,false,CU4970,AC0790,True,standard,2023-12-07,2025-10-04
CA3506,false,CU2828,AC0222,True,standard,2022-09-06,2025-09-20
CA2736,false,CU4290,AC5003,True,standard,2024-10-16,2029-08-06
CA1262,false,CU4660,AC5016,True,standard,2023-11-29,2028-12-08
CA4875,false,CU2794,AC0610,False,standard,2024-06-20,2027-09-11
CA2376,false,CU0838,AC0163,True,standard,2022-07-21,2030-07-23
CA2593,false,CU3436,AC3552,True,standard,2024-06-21,2029-07-20
CA1623,false,CU1457,AC2741,True,standard,2023-08-28,2026-08-21
CA3839,false,CU3990,AC2616,True,standard,2023-08-26,2026-07-01
CA1981,false,CU0025,AC4991,True,standard,2022-12-13,2028-09-21
CA3289,false,CU2353,AC1481,True,standard,2024-03-28,2029-03-06
CA1781,false,CU3141,AC5265,True,standard,2022-07-15,2030-08-07
CA3307,false,CU4529,AC4731,True,standard,2023-08-26,2026-09-11
CA1105,false,CU1196,AC1316,True,standard,2023-01-29,2026-02-18
CA2601,false,CU5053,AC2231,True,standard,2024-12-22,2027-12-19
CA1980,false,CU1538,AC4339,True,standard,2022-11-11,2025-11-15
CA0534,false,CU0790,AC2515,True,standard,2022-11-19,2025-12-01
CA4431,false,CU1311,AC1221,True,standard,2023-09-25,2028-10-17
CA3358,false,CU3125,AC0344,True,standard,2023-06-19,2026-06-30
CA4961,false,CU1255,AC0349,True,standard,2022-10-20,2025-10-27
CA1209,false,CU2426,AC1271,True,standard,2023-07-29,2026-07-08
CA0511,false,CU3662,AC2882,True,standard,2023-01-01,2025-12-26
CA0715,false,CU1430,AC2908,True,standard,2024-04-26,2027-05-13
CA1633,false,CU3824,AC1103,True,standard,2025-02-21,2025-10-19
CA3392,false,CU0221,AC1029,True,standard,2023-05-17,2026-02-05
CA4093,false,CU2289,AC1065,True,standard,2023-09-20,2028-10-05
CA1559,false,CU2350,AC1695,True,standard,2025-03-02,2028-03-09
CA4192,false,CU1948,AC0944,True,standard,2022-08-02,2030-07-21
CA0946,false,CU4323,AC3134,True,standard,2022-08-18,2025-09-04
CA2211,false,CU2071,AC2758,True,standard,2024-10-24,2028-07-08
CA4763,false,CU3267,AC2832,True,standard,2022-08-29,2028-07-31
CA4471,false,CU5201,AC4271,True,standard,2023-01-10,2026-01-25
CA4071,false,CU1067,AC2900,True,standard,2022-11-25,2025-12-07
CA5061,false,CU1149,AC0286,True,standard,2024-07-10,2027-05-19
CA2327,false,CU3337,AC4896,True,standard,2022-08-27,2030-09-12
CA1470,false,CU0966,AC3783,True,standard,2023-03-28,2026-03-11
CA2226,false,CU0029,AC2337,True,standard,2024-03-16,2029-04-03
CA3393,false,CU1804,AC2705,True,standard,2024-08-07,2027-08-06
CA5204,false,CU1885,AC1313,True,standard,2025-03-26,2028-02-20
CA1148,false,CU2936,AC0292,True,standard,2025-04-05,2028-04-10
CA4997,phishing,CU4854,AC1366,False,standard,2023-04-19,2026-03-08
CA5015,false,CU4888,AC3944,True,standard,2022-07-21,2030-08-10
CA0560,false,CU0849,AC3081,True,standard,2023-09-28,2026-10-10
CA3239,false,CU2705,AC5344,True,standard,2023-08-15,2026-06-17
CA2969,false,CU2991,AC5163,True,standard,2023-05-21,2026-05-25
CA4536,false,CU3382,AC0360,True,standard,2022-09-23,2025-10-20
CA2684,false,CU0440,AC1296,True,standard,2024-10-26,2028-12-25
CA2075,false,CU0893,AC5051,True,standard,2023-07-09,2026-06-04
CA1225,false,CU1834,AC1033,True,standard,2024-03-01,2029-03-14
CA4390,false,CU3679,AC4014,True,standard,2024-09-22,2029-08-30
CA3479,false,CU2312,AC0787,True,standard,2025-04-04,2028-04-30
CA1815,false,CU5237,AC3072,True,standard,2022-08-18,2025-09-14
CA0831,false,CU4745,AC0455,False,standard,2025-03-16,2027-07-08
CA2770,false,CU4103,AC3511,False,standard,2022-09-22,2025-10-19
CA2642,false,CU0874,AC1952,True,standard,2024-08-08,2029-08-03
CA1129,false,CU4350,AC0635,True,standard,2022-08-09,2028-09-13
CA3025,false,CU2592,AC3985,True,standard,2022-10-21,2025-11-02
CA3481,false,CU5317,AC2382,True,standard,2023-01-28,2026-02-06
CA2846,false,CU4062,AC5222,True,standard,2023-01-26,2026-02-24
CA1974,false,CU1567,AC4782,True,standard,2023-05-15,2025-08-01
CA1149,false,CU0196,AC3736,True,standard,2022-08-03,2030-08-18
CA4778,false,CU3869,AC0889,True,standard,2023-08-19,2026-09-12
CA4838,false,CU4435,AC3887,True,standard,2023-07-02,2026-07-19
CA1672,false,CU3420,AC1634,True,standard,2023-06-08,2026-06-24
CA2194,false,CU0235,AC1322,True,standard,2023-08-19,2028-09-10
CA0804,false,CU4839,AC0571,True,standard,2024-06-27,2027-06-11
CA4097,false,CU0727,AC2695,True,standard,2022-09-13,2028-09-11
CA4901,false,CU2490,AC4103,True,standard,2023-10-14,2028-11-17
CA2449,false,CU4306,AC4678,True,standard,2025-03-13,2028-04-01
CA0609,false,CU2023,AC4341,True,standard,2023-02-17,2025-10-03
CA4588,false,CU4948,AC4611,True,standard,2024-08-22,2025-10-03
CA4156,false,CU0638,AC1387,True,standard,2023-07-26,2026-07-25
CA0797,false,CU0146,AC5378,True,standard,2022-08-10,2030-08-30
CA0206,false,CU0955,AC5066,True,standard,2023-03-05,2026-03-12
CA3762,false,CU4055,AC1309,True,standard,2018-06-10,2029-06-17
CA2139,false,CU3503,AC0198,True,standard,2024-05-13,2029-05-05
CA1805,false,CU0889,AC3026,True,standard,2024-02-21,2029-02-19
CA2110,false,CU0619,AC1668,True,standard,2022-07-06,2028-07-29
CA0796,false,CU4086,AC0476,True,standard,2022-04-30,2028-02-05
CA3029,false,CU3445,AC4144,True,standard,2022-11-20,2025-12-11
CA4597,phishing,CU4320,AC1706,False,standard,2022-09-12,2025-09-27
CA4438,false,CU1541,AC2938,True,standard,2021-01-12,2030-07-08
CA2304,false,CU3035,AC4815,True,standard,2022-07-27,2028-07-29
CA3143,phishing,CU4266,AC3517,False,standard,2023-05-12,2026-02-28
CA5294,false,CU1390,AC0565,True,standard,2023-02-12,2025-09-29
CA2264,false,CU0842,AC1562,True,standard,2022-10-31,2025-09-30
CA1599,false,CU2087,AC0510,True,standard,2024-03-30,2029-05-03
CA1798,false,CU1953,AC0093,True,standard,2022-08-13,2028-06-14
CA1128,false,CU2786,AC1968,True,standard,2022-12-31,2025-10-15
CA3429,false,CU4740,AC4431,True,standard,2023-12-09,2028-12-18
CA3110,false,CU0878,AC2684,True,standard,2024-12-05,2029-02-25
CA4315,false,CU1121,AC0054,False,standard,2022-08-13,2025-07-12
CA0100,false,CU2597,AC0251,True,standard,2023-01-13,2026-01-30
CA0930,false,CU3395,AC2510,True,standard,2025-05-16,2027-10-11
CA0638,false,CU2760,AC0282,True,standard,2022-10-19,2025-10-28
CA1780,false,CU0199,AC5218,True,standard,2022-08-14,2030-08-27
CA5017,false,CU2607,AC3674,True,standard,2025-01-07,2028-01-29
CA0066,false,CU1895,AC4791,True,standard,2024-06-09,2027-07-05
CA4891,false,CU0605,AC3687,True,standard,2024-08-02,2027-08-02
CA2993,false,CU0708,AC4669,True,standard,2023-05-16,2026-06-10
CA4019,false,CU1878,AC3639,True,standard,2024-08-17,2029-11-05
CA4674,false,CU4576,AC4338,True,standard,2023-07-19,2030-07-05
CA2372,false,CU2695,AC1014,True,standard,2024-06-03,2025-11-17
CA2256,false,CU2671,AC1325,True,standard,2022-08-14,2030-08-26
CA5357,false,CU0809,AC1902,True,standard,2024-04-20,2027-04-17
CA1125,false,CU2190,AC2193,True,standard,2022-11-27,2025-11-28
CA4526,false,CU0116,AC3448,False,standard,2023-06-07,2025-06-21
CA2763,false,CU5127,AC4398,True,standard,2022-12-12,2025-12-27
CA1555,false,CU0130,AC3459,True,standard,2024-11-05,2029-01-25
CA3035,false,CU2212,AC2224,True,standard,2023-04-19,2026-05-12
CA4108,false,CU4760,AC4030,True,standard,2024-01-03,2025-12-28
CA3134,false,CU3486,AC3779,True,standard,2023-11-28,2025-10-19
CA3638,false,CU3244,AC3073,True,standard,2024-10-01,2027-09-14
CA4193,false,CU3347,AC3585,True,standard,2024-12-30,2027-11-23
CA4903,false,CU0761,AC2217,True,standard,2023-05-23,2026-06-03
CA0268,false,CU3823,AC1345,True,standard,2025-02-02,2028-03-11
CA5275,false,CU5365,AC3354,True,standard,2023-01-12,2028-07-23
CA3246,false,CU5333,AC2955,True,standard,2022-05-25,2030-06-07
CA4485,false,CU1135,AC1455,True,standard,2023-02-18,2026-02-07
CA4168,false,CU1572,AC4270,True,standard,2024-05-12,2027-05-21
CA4754,false,CU3602,AC4503,True,standard,2023-06-27,2026-08-25
CA2559,false,CU2362,AC4547,True,standard,2025-04-15,2029-10-25
CA4693,false,CU2846,AC0854,True,standard,2024-02-16,2029-02-21
CA0667,false,CU4701,AC1210,True,standard,2024-11-24,2028-11-18
CA2356,false,CU0652,AC4080,True,standard,2024-10-20,2029-02-02
CA2733,false,CU5121,AC1007,True,standard,2022-08-19,2025-08-20
CA3932,false,CU3043,AC4282,True,standard,2024-11-07,2026-03-05
CA0522,false,CU2858,AC1200,True,standard,2023-11-20,2028-11-09
CA0029,false,CU2405,AC3453,True,standard,2023-08-30,2028-10-02
CA0586,false,CU1468,AC2380,True,standard,2023-04-13,2026-01-21
CA2596,false,CU0264,AC1312,True,standard,2022-07-13,2028-06-06
CA2904,false,CU5141,AC5242,True,standard,2024-12-07,2029-01-15
CA0080,false,CU1549,AC2823,True,standard,2022-10-10,2025-10-17
CA2796,false,CU3246,AC1485,True,standard,2024-01-13,2028-12-28
CA2447,false,CU2789,AC4833,True,standard,2024-07-09,2027-07-22
CA2587,false,CU2027,AC1574,True,standard,2022-10-15,2025-10-11
CA2457,false,CU0947,AC5282,True,standard,2024-07-12,2027-08-04
CA3314,false,CU3300,AC0980,True,standard,2025-02-07,2025-10-04
CA1269,false,CU3943,AC0615,True,standard,2023-07-14,2026-07-10
CA3633,false,CU1748,AC5041,True,standard,2022-10-09,2025-08-24
CA1689,false,CU3926,AC3544,True,standard,2022-08-04,2028-07-20
CA0249,false,CU0112,AC4356,True,standard,2025-05-26,2030-06-12
CA5126,false,CU0247,AC2059,True,standard,2022-08-19,2030-08-20
CA4230,false,CU0351,AC1800,True,standard,2022-09-07,2028-07-20
CA5049,false,CU5330,AC1339,True,standard,2023-03-31,2026-03-04
CA3961,phishing,CU0330,AC3620,False,standard,2022-10-08,2025-07-02
CA0173,false,CU1525,AC2863,True,standard,2022-07-05,2030-07-21
CA4114,false,CU2043,AC3996,False,standard,2023-07-07,2028-08-10
CA5167,false,CU4797,AC1442,True,standard,2022-12-19,2025-12-29
CA3120,false,CU3703,AC0936,True,standard,2024-10-05,2027-08-13
CA1825,false,CU5057,AC3854,True,standard,2022-10-06,2030-10-10
CA2287,false,CU2744,AC3930,True,standard,2022-07-03,2028-07-15
CA1807,false,CU0998,AC3931,True,standard,2022-09-21,2028-10-09
CA2812,false,CU3767,AC0522,True,standard,2023-05-06,2026-05-07
CA1802,false,CU4514,AC0443,False,standard,2023-05-07,2026-05-19
CA0261,false,CU0909,AC5014,True,standard,2023-11-03,2026-08-01
CA1199,false,CU3647,AC5057,True,standard,2024-09-15,2027-10-05
CA5027,false,CU2359,AC1834,True,standard,2022-12-04,2025-12-22
CA1965,false,CU4896,AC4820,True,standard,2024-08-19,2027-08-24
CA1348,false,CU3317,AC1637,True,standard,2024-08-05,2027-08-16
CA1270,false,CU2254,AC4778,True,standard,2022-12-01,2028-07-13
CA4959,false,CU0476,AC1265,True,standard,2023-10-03,2028-10-29
CA2383,false,CU2469,AC3474,True,standard,2022-12-14,2025-12-21
CA5115,false,CU1726,AC2156,True,standard,2022-11-03,2030-10-24
CA4268,false,CU3006,AC1710,True,standard,2024-08-04,2027-06-24
CA3273,false,CU0706,AC1188,True,standard,2023-03-19,2026-04-07
CA2163,false,CU2188,AC0507,True,standard,2022-07-19,2028-08-04
CA0149,false,CU1622,AC1602,True,standard,2024-03-11,2029-03-31
CA4329,false,CU4595,AC4225,True,standard,2022-07-25,2030-08-12
CA1594,false,CU2470,AC3641,True,standard,2023-08-28,2026-08-07
CA4981,false,CU4063,AC0775,True,standard,2022-08-24,2025-08-19
CA4797,false,CU0366,AC2020,True,standard,2025-03-13,2027-11-20
CA4943,false,CU2555,AC0082,True,standard,2023-04-03,2026-04-12
CA4222,false,CU4984,AC3060,True,standard,2024-07-14,2026-08-24
CA3571,false,CU2905,AC0869,True,standard,2022-06-08,2030-06-24
CA3269,false,CU4829,AC4515,True,standard,2022-10-31,2025-11-18
CA1231,false,CU3316,AC3690,True,standard,2022-11-06,2025-10-30
CA4522,false,CU0565,AC1573,True,standard,2023-01-29,2026-01-15
CA3789,false,CU2955,AC5143,True,standard,2022-10-02,2025-09-16
CA4788,false,CU1301,AC2622,False,standard,2024-10-30,2026-01-24
CA1838,false,CU0579,AC0853,False,standard,2022-09-08,2028-09-02
CA3416,false,CU5069,AC3296,True,standard,2022-08-19,2030-08-03
CA3565,false,CU4640,AC2961,True,standard,2022-06-27,2030-07-17
CA2595,false,CU1405,AC2171,True,standard,2023-10-10,2028-10-11
CA4466,false,CU1681,AC4084,True,standard,2022-11-22,2025-12-07
CA1496,false,CU1913,AC2786,True,standard,2025-03-22,2029-06-27
